	time	count	temp_real	temp_feel_like	humidity_percent	wind_speed_KPH	weather	is_holiday	is_weekend	season
15977	11/5/2016 2:00	190	5	2	0.93	13	Clear	0	1	Autumn
15978	11/5/2016 3:00	148	5	2	0.9	14	Broken_Clound	0	1	Autumn
15979	11/5/2016 4:00	100	5	2	0.87	15	Cloudy	0	1	Autumn
15980	11/5/2016 5:00	85	5.5	2.5	0.9	13	Rain	0	1	Autumn
15981	11/5/2016 6:00	117	6	3.5	0.84	12	Broken_Clound	0	1	Autumn
15982	11/5/2016 7:00	278	6.5	3.5	0.785	16	Broken_Clound	0	1	Autumn
15983	11/5/2016 8:00	519	6.5	3.5	0.84	15	Broken_Clound	0	1	Autumn
15984	11/5/2016 9:00	987	7	4	0.81	17.5	Broken_Clound	0	1	Autumn
15985	11/5/2016 10:00	1215	8	5	0.82	19	Broken_Clound	0	1	Autumn
15986	11/5/2016 11:00	1449	8.5	5.5	0.79	18	Broken_Clound	0	1	Autumn
15987	11/5/2016 12:00	1613	9	6	0.685	20	Broken_Clound	0	1	Autumn
15988	11/5/2016 13:00	1761	10	7	0.6	24	Cloudy	0	1	Autumn
15989	11/5/2016 14:00	1745	10	7	0.58	22	Cloudy	0	1	Autumn
15990	11/5/2016 15:00	1586	9	6	0.58	24	Scattered_Clounds	0	1	Autumn
15991	11/5/2016 16:00	1495	9	6	0.58	19.5	Broken_Clound	0	1	Autumn
15992	11/5/2016 17:00	1269	8	5	0.62	22	Broken_Clound	0	1	Autumn
15993	11/5/2016 18:00	985	8	5	0.62	19.5	Broken_Clound	0	1	Autumn
15994	11/5/2016 19:00	972	7	4.5	0.66	15	Clear	0	1	Autumn
15995	11/5/2016 20:00	762	6.5	3.5	0.685	16	Clear	0	1	Autumn
15996	11/5/2016 21:00	656	6	3	0.71	18	Clear	0	1	Autumn
15997	11/5/2016 22:00	456	6	3	0.71	17	Clear	0	1	Autumn
15998	11/5/2016 23:00	421	5	2	0.7	17	Clear	0	1	Autumn
15999	11/6/2016 0:00	342	5	1	0.7	19.5	Clear	0	1	Autumn
16000	11/6/2016 1:00	282	5	1.5	0.68	18	Clear	0	1	Autumn
16001	11/6/2016 2:00	182	4	0	0.725	19	Clear	0	1	Autumn
16002	11/6/2016 3:00	137	4	0	0.7	17	Clear	0	1	Autumn
16003	11/6/2016 4:00	78	4	0.5	0.725	16	Clear	0	1	Autumn
16004	11/6/2016 5:00	49	4	0	0.7	18	Clear	0	1	Autumn
16005	11/6/2016 6:00	97	4	0.5	0.7	16	Clear	0	1	Autumn
16006	11/6/2016 7:00	159	3.5	-0.5	0.75	16	Clear	0	1	Autumn
16007	11/6/2016 8:00	370	4.5	1	0.725	17	Clear	0	1	Autumn
16008	11/6/2016 9:00	650	5	1	0.7	20.5	Clear	0	1	Autumn
16009	11/6/2016 10:00	1184	6.5	3	0.66	20.5	Clear	0	1	Autumn
16010	11/6/2016 11:00	1471	7	3	0.635	22	Broken_Clound	0	1	Autumn
16011	11/6/2016 12:00	1507	8	4.5	0.62	22	Broken_Clound	0	1	Autumn
16012	11/6/2016 13:00	1489	7.5	4.5	0.64	18.5	Broken_Clound	0	1	Autumn
16013	11/6/2016 14:00	1406	8	5	0.62	19.5	Broken_Clound	0	1	Autumn
16014	11/6/2016 15:00	939	6.5	3	0.76	20.5	Rain	0	1	Autumn
16015	11/6/2016 16:00	353	4.5	1.5	0.9	16	Rain	0	1	Autumn
16016	11/6/2016 17:00	544	5.5	2.5	0.87	15	Broken_Clound	0	1	Autumn
16017	11/6/2016 18:00	616	6	3	0.87	15	Broken_Clound	0	1	Autumn
16018	11/6/2016 19:00	516	6	3	0.81	17	Broken_Clound	0	1	Autumn
16019	11/6/2016 20:00	400	6	2	0.81	20	Broken_Clound	0	1	Autumn
16020	11/6/2016 21:00	248	7	3	0.81	24	Rain	0	1	Autumn
16021	11/6/2016 22:00	223	7	3	0.81	26	Rain	0	1	Autumn
16022	11/6/2016 23:00	164	7	3	0.81	23	Broken_Clound	0	1	Autumn
16023	11/7/2016 0:00	118	7	3	0.81	23	Scattered_Clounds	0	0	Autumn
16024	11/7/2016 1:00	63	7	3	0.81	22	Scattered_Clounds	0	0	Autumn
16025	11/7/2016 2:00	28	7	3.5	0.81	21	Scattered_Clounds	0	0	Autumn
16026	11/7/2016 3:00	17	7	3.5	0.81	20.5	Scattered_Clounds	0	0	Autumn
16027	11/7/2016 4:00	42	6.5	3	0.81	20.5	Scattered_Clounds	0	0	Autumn
16028	11/7/2016 5:00	119	6	2.5	0.81	19.5	Scattered_Clounds	0	0	Autumn
16029	11/7/2016 6:00	594	6	2	0.81	20	Clear	0	0	Autumn
16030	11/7/2016 7:00	1811	6	2	0.81	20	Scattered_Clounds	0	0	Autumn
16031	11/7/2016 8:00	2905	7	3.5	0.785	21	Scattered_Clounds	0	0	Autumn
16032	11/7/2016 9:00	1578	7.5	4	0.735	23	Scattered_Clounds	0	0	Autumn
16033	11/7/2016 10:00	650	8	5	0.71	22	Scattered_Clounds	0	0	Autumn
16034	11/7/2016 11:00	558	9	6	0.66	19.5	Broken_Clound	0	0	Autumn
16035	11/7/2016 12:00	445	8.5	5.5	0.685	19	Broken_Clound	0	0	Autumn
16036	11/7/2016 13:00	472	9	6	0.66	19	Broken_Clound	0	0	Autumn
16037	11/7/2016 14:00	409	8.5	5.5	0.685	19.5	Scattered_Clounds	0	0	Autumn
16038	11/7/2016 15:00	520	8	5	0.71	18	Scattered_Clounds	0	0	Autumn
16039	11/7/2016 16:00	855	8	5.5	0.685	13	Scattered_Clounds	0	0	Autumn
16040	11/7/2016 17:00	2082	6.5	5	0.735	8.5	Scattered_Clounds	0	0	Autumn
16041	11/7/2016 18:00	1832	6	4.5	0.76	6.5	Clear	0	0	Autumn
16042	11/7/2016 19:00	949	5.5	3.5	0.785	8	Clear	0	0	Autumn
16043	11/7/2016 20:00	540	5	3	0.81	9	Clear	0	0	Autumn
16044	11/7/2016 21:00	313	5	3	0.81	9	Clear	0	0	Autumn
16045	11/7/2016 22:00	189	4.5	2	0.84	10	Clear	0	0	Autumn
16046	11/7/2016 23:00	104	4	1	0.84	11	Clear	0	0	Autumn
16047	11/8/2016 0:00	41	4	1.5	0.81	11	Clear	0	0	Autumn
16048	11/8/2016 1:00	20	3	0	0.87	9	Broken_Clound	0	0	Autumn
16049	11/8/2016 2:00	24	4	1	0.81	12	Cloudy	0	0	Autumn
16050	11/8/2016 3:00	35	3	0	0.87	11	Cloudy	0	0	Autumn
16051	11/8/2016 4:00	34	3	0	0.84	11	Cloudy	0	0	Autumn
16052	11/8/2016 5:00	121	3	0	0.81	11	Cloudy	0	0	Autumn
16053	11/8/2016 6:00	661	3	0	0.81	11	Cloudy	0	0	Autumn
16054	11/8/2016 7:00	2166	3	0	0.84	10	Cloudy	0	0	Autumn
16055	11/8/2016 8:00	4188	3	-0.5	0.81	13	Broken_Clound	0	0	Autumn
16056	11/8/2016 9:00	1964	4	2	0.75	9	Scattered_Clounds	0	0	Autumn
16057	11/8/2016 10:00	833	5.5	2.5	0.705	13	Scattered_Clounds	0	0	Autumn
16058	11/8/2016 11:00	788	6	3	0.685	15	Scattered_Clounds	0	0	Autumn
16059	11/8/2016 12:00	983	6	3.5	0.685	13	Clear	0	0	Autumn
16060	11/8/2016 13:00	1024	6.5	4	0.615	13	Clear	0	0	Autumn
16061	11/8/2016 14:00	918	6.5	3.5	0.59	16	Clear	0	0	Autumn
16062	11/8/2016 15:00	1051	6	3	0.66	13	Clear	0	0	Autumn
16063	11/8/2016 16:00	1564	6	4	0.66	8	Clear	0	0	Autumn
16064	11/8/2016 17:00	3043	6	4	0.66	8	Clear	0	0	Autumn
16065	11/8/2016 18:00	2949	6	4	0.66	9	Clear	0	0	Autumn
16066	11/8/2016 19:00	1617	5.5	3.5	0.68	9	Scattered_Clounds	0	0	Autumn
16067	11/8/2016 20:00	969	5.5	3.5	0.68	8	Scattered_Clounds	0	0	Autumn
16068	11/8/2016 21:00	599	5.5	4	0.68	7.5	Rain	0	0	Autumn
16069	11/8/2016 22:00	370	5	2	0.73	13	Rain	0	0	Autumn
16070	11/8/2016 23:00	185	5	2	0.84	13	Rain	0	0	Autumn
16071	11/9/2016 0:00	91	5	1	0.87	19.5	Rain	0	0	Autumn
16072	11/9/2016 1:00	45	5	1	0.93	22	Rain	0	0	Autumn
16073	11/9/2016 2:00	26	5	0.5	0.93	25	Snow	0	0	Autumn
16074	11/9/2016 3:00	20	6	2	0.93	22	Snow	0	0	Autumn
16075	11/9/2016 4:00	24	7	4	0.93	17	Rain	0	0	Autumn
16076	11/9/2016 5:00	69	7.5	4.5	0.93	15	Rain	0	0	Autumn
16077	11/9/2016 6:00	184	8	6	0.93	11	Rain	0	0	Autumn
16078	11/9/2016 7:00	736	8	6	0.93	12	Rain	0	0	Autumn
16079	11/9/2016 8:00	1619	8	6	0.93	11	Rain	0	0	Autumn
16080	11/9/2016 9:00	1208	8	7	0.93	6.5	Rain	0	0	Autumn
16081	11/9/2016 10:00	575	8	6	0.93	11	Rain	0	0	Autumn
16082	11/9/2016 11:00	555	8	4.5	0.845	26.5	Rain	0	0	Autumn
16083	11/9/2016 12:00	724	8	5	0.82	22	Rain	0	0	Autumn
16084	11/9/2016 13:00	826	8.5	5	0.765	25	Broken_Clound	0	0	Autumn
16085	11/9/2016 14:00	774	9	6	0.71	25	Broken_Clound	0	0	Autumn
16086	11/9/2016 15:00	944	9	6	0.76	20.5	Broken_Clound	0	0	Autumn
16087	11/9/2016 16:00	1431	9	6	0.735	21	Broken_Clound	0	0	Autumn
16088	11/9/2016 17:00	2704	9	6	0.76	22	Scattered_Clounds	0	0	Autumn
16089	11/9/2016 18:00	2500	9	6	0.76	23	Clear	0	0	Autumn
16090	11/9/2016 19:00	1426	8	5	0.82	19	Scattered_Clounds	0	0	Autumn
16091	11/9/2016 20:00	856	8	4.5	0.82	22	Clear	0	0	Autumn
16092	11/9/2016 21:00	579	8	5	0.82	20	Scattered_Clounds	0	0	Autumn
16093	11/9/2016 22:00	466	7.5	4.5	0.845	20	Broken_Clound	0	0	Autumn
16094	11/9/2016 23:00	318	7	4.5	0.84	15	Scattered_Clounds	0	0	Autumn
16095	11/10/2016 0:00	69	6.5	3	0.87	18.5	Clear	0	0	Autumn
16096	11/10/2016 1:00	63	6	3	0.87	18	Scattered_Clounds	0	0	Autumn
16097	11/10/2016 2:00	44	6	3	0.87	18	Clear	0	0	Autumn
16098	11/10/2016 3:00	26	6	3.5	0.87	12	Clear	0	0	Autumn
16099	11/10/2016 4:00	51	6	3	0.87	14	Clear	0	0	Autumn
16100	11/10/2016 5:00	129	6	3	0.87	14	Clear	0	0	Autumn
16101	11/10/2016 6:00	616	6	3	0.87	17	Clear	0	0	Autumn
16102	11/10/2016 7:00	2115	7	4	0.84	17	Scattered_Clounds	0	0	Autumn
16103	11/10/2016 8:00	4289	7.5	4.5	0.845	17	Scattered_Clounds	0	0	Autumn
16104	11/10/2016 9:00	2108	8	5	0.87	19	Scattered_Clounds	0	0	Autumn
16105	11/10/2016 10:00	906	9	6	0.82	19.5	Rain	0	0	Autumn
16106	11/10/2016 11:00	872	10.5	9	0.74	19.5	Scattered_Clounds	0	0	Autumn
16107	11/10/2016 12:00	1146	11	11	0.72	21	Broken_Clound	0	0	Autumn
16108	11/10/2016 13:00	1010	11	11	0.67	22	Rain	0	0	Autumn
16109	11/10/2016 14:00	744	10.5	9	0.67	20.5	Scattered_Clounds	0	0	Autumn
16110	11/10/2016 15:00	958	9.5	7.5	0.69	16	Scattered_Clounds	0	0	Autumn
16111	11/10/2016 16:00	1472	9	7	0.71	14.5	Clear	0	0	Autumn
16112	11/10/2016 17:00	2802	9.5	6.5	0.69	21	Scattered_Clounds	0	0	Autumn
16113	11/10/2016 18:00	2582	9	6	0.735	20.5	Rain	0	0	Autumn
16114	11/10/2016 19:00	1546	8.5	5.5	0.735	22	Scattered_Clounds	0	0	Autumn
16115	11/10/2016 20:00	771	8	5	0.76	22	Scattered_Clounds	0	0	Autumn
16116	11/10/2016 21:00	602	8	5	0.76	18	Broken_Clound	0	0	Autumn
16117	11/10/2016 22:00	493	8	5	0.76	16	Scattered_Clounds	0	0	Autumn
16118	11/10/2016 23:00	416	7.5	4.5	0.785	16	Cloudy	0	0	Autumn
16119	11/11/2016 0:00	147	7	4.5	0.785	14	Broken_Clound	0	0	Autumn
16120	11/11/2016 1:00	146	7	5	0.76	11	Scattered_Clounds	0	0	Autumn
16121	11/11/2016 2:00	79	6	3	0.81	15	Scattered_Clounds	0	0	Autumn
16122	11/11/2016 3:00	58	6	3	0.81	16	Broken_Clound	0	0	Autumn
16123	11/11/2016 4:00	49	6	3	0.81	13	Cloudy	0	0	Autumn
16124	11/11/2016 5:00	122	6	4	0.81	9	Cloudy	0	0	Autumn
16125	11/11/2016 6:00	624	5	2.5	0.87	9	Scattered_Clounds	0	0	Autumn
16126	11/11/2016 7:00	1967	5	3.5	0.87	6.5	Scattered_Clounds	0	0	Autumn
16127	11/11/2016 8:00	3971	5.5	5.5	0.84	4	Clear	0	0	Autumn
16128	11/11/2016 9:00	2193	6.5	6	0.785	5	Clear	0	0	Autumn
16129	11/11/2016 10:00	1107	8	7	0.735	6.5	Clear	0	0	Autumn
16130	11/11/2016 11:00	1052	9.5	9.5	0.64	4	Clear	0	0	Autumn
16131	11/11/2016 12:00	1377	10.5	10.5	0.58	2	Scattered_Clounds	0	0	Autumn
16132	11/11/2016 13:00	1354	11	11	0.52	5.5	Clear	0	0	Autumn
16133	11/11/2016 14:00	1291	10	9	0.58	7	Clear	0	0	Autumn
16134	11/11/2016 15:00	1464	10	9	0.58	8	Clear	0	0	Autumn
16135	11/11/2016 16:00	1857	9	8	0.64	8	Clear	0	0	Autumn
16136	11/11/2016 17:00	2915	8	6	0.71	10	Scattered_Clounds	0	0	Autumn
16137	11/11/2016 18:00	2384	7.5	5.5	0.735	10	Clear	0	0	Autumn
16138	11/11/2016 19:00	1313	7.5	4.5	0.735	15	Clear	0	0	Autumn
16139	11/11/2016 20:00	812	7	4	0.76	16	Scattered_Clounds	0	0	Autumn
16140	11/11/2016 21:00	530	6	3.5	0.81	14	Scattered_Clounds	0	0	Autumn
16141	11/11/2016 22:00	545	6	5	0.81	6	Scattered_Clounds	0	0	Autumn
16142	11/11/2016 23:00	457	6	3.5	0.84	13	Clear	0	0	Autumn
16143	11/12/2016 0:00	327	7	4.5	0.81	14	Scattered_Clounds	0	1	Autumn
16144	11/12/2016 1:00	314	7	5	0.81	12	Clear	0	1	Autumn
16145	11/12/2016 2:00	221	8	5.5	0.76	14	Clear	0	1	Autumn
16146	11/12/2016 3:00	170	8	6	0.76	13	Scattered_Clounds	0	1	Autumn
16147	11/12/2016 4:00	109	8.5	6.5	0.735	14	Scattered_Clounds	0	1	Autumn
16148	11/12/2016 5:00	97	9	6	0.735	17	Broken_Clound	0	1	Autumn
16149	11/12/2016 6:00	97	9	6.5	0.76	16	Scattered_Clounds	0	1	Autumn
16150	11/12/2016 7:00	121	9	6.5	0.79	16	Rain	0	1	Autumn
16151	11/12/2016 8:00	179	9	7	0.82	11	Rain	0	1	Autumn
16152	11/12/2016 9:00	221	9	7	0.87	14	Rain	0	1	Autumn
16153	11/12/2016 10:00	407	9	7	0.87	13	Rain	0	1	Autumn
16154	11/12/2016 12:00	536	10	8	0.88	11	Rain	0	1	Autumn
16155	11/12/2016 13:00	648	10	8.5	0.88	10	Rain	0	1	Autumn
16156	11/12/2016 14:00	765	10	9.5	0.94	6.5	Rain	0	1	Autumn
16157	11/12/2016 15:00	630	10	9	0.94	7	Rain	0	1	Autumn
16158	11/12/2016 16:00	693	10	9	0.94	7	Rain	0	1	Autumn
16159	11/12/2016 17:00	691	10	10	0.94	6	Rain	0	1	Autumn
16160	11/12/2016 18:00	591	10	10	0.94	4	Broken_Clound	0	1	Autumn
16161	11/12/2016 19:00	612	10	10	0.94	4	Rain	0	1	Autumn
16162	11/12/2016 20:00	497	10	10	0.94	3	Cloudy	0	1	Autumn
16163	11/12/2016 21:00	357	10.5	9.5	0.94	11	Cloudy	0	1	Autumn
16164	11/12/2016 22:00	382	11	11	0.88	13	Cloudy	0	1	Autumn
16165	11/12/2016 23:00	325	10	8	0.88	11	Broken_Clound	0	1	Autumn
16166	11/13/2016 0:00	275	10	8	0.88	13	Scattered_Clounds	0	1	Autumn
16167	11/13/2016 1:00	295	9.5	7.5	0.875	13	Broken_Clound	0	1	Autumn
16168	11/13/2016 2:00	236	9	8	0.87	8	Scattered_Clounds	0	1	Autumn
16169	11/13/2016 3:00	182	9	7.5	0.87	9	Clear	0	1	Autumn
16170	11/13/2016 4:00	108	8	7	0.87	6.5	Clear	0	1	Autumn
16171	11/13/2016 5:00	76	8	7	0.87	7	Clear	0	1	Autumn
16172	11/13/2016 6:00	101	7	5	0.9	9	Clear	0	1	Autumn
16173	11/13/2016 7:00	163	7	6	0.87	7	Clear	0	1	Autumn
16174	11/13/2016 8:00	336	8	6	0.87	10	Clear	0	1	Autumn
16175	11/13/2016 9:00	687	8.5	7	0.845	9	Scattered_Clounds	0	1	Autumn
16176	11/13/2016 10:00	1129	9	8	0.79	9	Broken_Clound	0	1	Autumn
16177	11/13/2016 11:00	1593	9.5	8	0.79	9	Cloudy	0	1	Autumn
16178	11/13/2016 12:00	1923	10	8	0.76	13	Broken_Clound	0	1	Autumn
16179	11/13/2016 13:00	2040	10	8	0.76	15	Scattered_Clounds	0	1	Autumn
16180	11/13/2016 14:00	1997	10.5	9.5	0.74	15	Scattered_Clounds	0	1	Autumn
16181	11/13/2016 15:00	1948	10	8.5	0.76	10	Broken_Clound	0	1	Autumn
16182	11/13/2016 16:00	1610	10	9	0.76	8	Scattered_Clounds	0	1	Autumn
16183	11/13/2016 17:00	1182	9	8.5	0.82	5	Scattered_Clounds	0	1	Autumn
16184	11/13/2016 18:00	857	8	8	0.87	4	Scattered_Clounds	0	1	Autumn
16185	11/13/2016 19:00	694	8	7.5	0.845	3	Scattered_Clounds	0	1	Autumn
16186	11/13/2016 20:00	520	8	7	0.82	6	Clear	0	1	Autumn
16187	11/13/2016 21:00	406	7.5	7.5	0.87	2	Clear	0	1	Autumn
16188	11/13/2016 22:00	394	7	7	0.87	4	Clear	0	1	Autumn
16189	11/13/2016 23:00	292	7	6.5	0.87	5.5	Clear	0	1	Autumn
16190	11/14/2016 0:00	130	7	6	0.87	7	Clear	0	0	Autumn
16191	11/14/2016 1:00	73	7	5.5	0.87	8	Rain	0	0	Autumn
16192	11/14/2016 2:00	33	7	5.5	0.87	9	Rain	0	0	Autumn
16193	11/14/2016 3:00	33	7	5.5	0.87	7.5	Clear	0	0	Autumn
16194	11/14/2016 4:00	46	7.5	5.5	0.87	9	Scattered_Clounds	0	0	Autumn
16195	11/14/2016 5:00	123	8	7	0.87	7	Scattered_Clounds	0	0	Autumn
16196	11/14/2016 6:00	643	8.5	7.5	0.79	6.5	Rain	0	0	Autumn
16197	11/14/2016 7:00	1763	9	7.5	0.82	10	Rain	0	0	Autumn
16198	11/14/2016 8:00	3642	10	9	0.82	8	Rain	0	0	Autumn
16199	11/14/2016 9:00	2047	10	8.5	0.85	9	Scattered_Clounds	0	0	Autumn
16200	11/14/2016 10:00	891	11	11	0.82	15	Scattered_Clounds	0	0	Autumn
16201	11/14/2016 11:00	693	12	12	0.82	15	Broken_Clound	0	0	Autumn
16202	11/14/2016 12:00	698	12	12	0.85	21	Broken_Clound	0	0	Autumn
16203	11/14/2016 13:00	774	12.5	12.5	0.85	20	Broken_Clound	0	0	Autumn
16204	11/14/2016 14:00	741	13	13	0.82	18	Broken_Clound	0	0	Autumn
16205	11/14/2016 15:00	874	13	13	0.82	19	Rain	0	0	Autumn
16206	11/14/2016 16:00	1402	13	13	0.82	19.5	Broken_Clound	0	0	Autumn
16207	11/14/2016 17:00	2953	13	13	0.88	19	Broken_Clound	0	0	Autumn
16208	11/14/2016 18:00	2851	13	13	0.88	19	Broken_Clound	0	0	Autumn
16209	11/14/2016 19:00	1627	13	13	0.88	19	Broken_Clound	0	0	Autumn
16210	11/14/2016 20:00	1041	13	13	0.88	19	Broken_Clound	0	0	Autumn
16211	11/14/2016 21:00	735	13	13	0.88	18.5	Broken_Clound	0	0	Autumn
16212	11/14/2016 22:00	519	13	13	0.88	18	Broken_Clound	0	0	Autumn
16213	11/14/2016 23:00	286	13	13	0.88	18	Broken_Clound	0	0	Autumn
16214	11/15/2016 0:00	120	13	13	0.88	17	Broken_Clound	0	0	Autumn
16215	11/15/2016 1:00	83	13	13	0.88	19	Broken_Clound	0	0	Autumn
16216	11/15/2016 2:00	59	13	13	0.88	17	Broken_Clound	0	0	Autumn
16217	11/15/2016 3:00	40	13	13	0.88	19.5	Broken_Clound	0	0	Autumn
16218	11/15/2016 4:00	37	13	13	0.94	16	Broken_Clound	0	0	Autumn
16219	11/15/2016 5:00	134	13	13	0.94	18	Broken_Clound	0	0	Autumn
16220	11/15/2016 6:00	723	13	13	0.94	20	Broken_Clound	0	0	Autumn
16221	11/15/2016 7:00	2305	13	13	0.94	17.5	Cloudy	0	0	Autumn
16222	11/15/2016 8:00	4480	14	14	0.88	19	Cloudy	0	0	Autumn
16223	11/15/2016 9:00	2283	14.5	14.5	0.85	21	Cloudy	0	0	Autumn
16224	11/15/2016 10:00	988	15	15	0.85	16	Broken_Clound	0	0	Autumn
16225	11/15/2016 11:00	874	15	15	0.85	14	Broken_Clound	0	0	Autumn
16226	11/15/2016 12:00	1206	16	16	0.83	12	Broken_Clound	0	0	Autumn
16227	11/15/2016 13:00	1157	16	16	0.8	13	Broken_Clound	0	0	Autumn
16228	11/15/2016 14:00	1162	16	16	0.83	14	Broken_Clound	0	0	Autumn
16229	11/15/2016 15:00	1222	16	16	0.83	14	Broken_Clound	0	0	Autumn
16230	11/15/2016 16:00	1697	15.5	15.5	0.855	15	Broken_Clound	0	0	Autumn
16231	11/15/2016 17:00	3308	15	15	0.88	14	Broken_Clound	0	0	Autumn
16232	11/15/2016 18:00	2400	15	15	0.88	15	Rain	0	0	Autumn
16233	11/15/2016 19:00	1500	14.5	14.5	0.88	18	Rain	0	0	Autumn
16234	11/15/2016 20:00	994	14	14	0.88	18	Broken_Clound	0	0	Autumn
16235	11/15/2016 21:00	716	14	14	0.88	18	Broken_Clound	0	0	Autumn
16236	11/15/2016 22:00	640	14	14	0.88	18	Broken_Clound	0	0	Autumn
16237	11/15/2016 23:00	370	14	14	0.88	21	Broken_Clound	0	0	Autumn
16238	11/16/2016 0:00	133	14	14	0.88	17	Broken_Clound	0	0	Autumn
16239	11/16/2016 1:00	107	14	14	0.88	19.5	Broken_Clound	0	0	Autumn
16240	11/16/2016 2:00	43	14	14	0.88	18	Broken_Clound	0	0	Autumn
16241	11/16/2016 3:00	38	14	14	0.88	20.5	Rain	0	0	Autumn
16242	11/16/2016 4:00	40	14	14	0.88	23	Broken_Clound	0	0	Autumn
16243	11/16/2016 5:00	115	14	14	0.88	23	Rain	0	0	Autumn
16244	11/16/2016 6:00	685	14	14	0.88	23	Broken_Clound	0	0	Autumn
16245	11/16/2016 7:00	2248	14	14	0.85	23	Broken_Clound	0	0	Autumn
16246	11/16/2016 8:00	4596	14	14	0.82	22	Scattered_Clounds	0	0	Autumn
16247	11/16/2016 9:00	2376	13.5	13.5	0.745	30.5	Scattered_Clounds	0	0	Autumn
16248	11/16/2016 10:00	1096	13.5	13.5	0.695	26	Scattered_Clounds	0	0	Autumn
16249	11/16/2016 11:00	1059	14	14	0.67	28	Scattered_Clounds	0	0	Autumn
16250	11/16/2016 12:00	1279	14	14	0.67	25	Scattered_Clounds	0	0	Autumn
16251	11/16/2016 13:00	1255	13.5	13.5	0.695	25	Scattered_Clounds	0	0	Autumn
16252	11/16/2016 14:00	1173	14	14	0.67	29.5	Scattered_Clounds	0	0	Autumn
16253	11/16/2016 15:00	1265	14	14	0.67	29	Scattered_Clounds	0	0	Autumn
16254	11/16/2016 16:00	1566	13	13	0.72	30.5	Rain	0	0	Autumn
16255	11/16/2016 17:00	2897	13	13	0.72	19.5	Broken_Clound	0	0	Autumn
16256	11/16/2016 18:00	1632	11	11	0.88	25.5	Rain	0	0	Autumn
16257	11/16/2016 19:00	1235	11	11	0.88	16	Rain	0	0	Autumn
16258	11/16/2016 20:00	930	11	11	0.88	17	Broken_Clound	0	0	Autumn
16259	11/16/2016 21:00	696	11	11	0.82	17.5	Scattered_Clounds	0	0	Autumn
16260	11/16/2016 22:00	585	11	11	0.82	17	Broken_Clound	0	0	Autumn
16261	11/16/2016 23:00	390	10.5	9	0.795	19.5	Cloudy	0	0	Autumn
16262	11/17/2016 0:00	173	10	8	0.76	16	Rain	0	0	Autumn
16263	11/17/2016 1:00	118	9	6.5	0.82	16	Clear	0	0	Autumn
16264	11/17/2016 2:00	71	9	6	0.82	18.5	Clear	0	0	Autumn
16265	11/17/2016 3:00	56	9.5	7	0.765	19	Rain	0	0	Autumn
16266	11/17/2016 4:00	40	9	6	0.76	17	Rain	0	0	Autumn
16267	11/17/2016 5:00	126	8.5	5.5	0.79	18	Cloudy	0	0	Autumn
16268	11/17/2016 6:00	639	9	6	0.735	18	Broken_Clound	0	0	Autumn
16269	11/17/2016 7:00	2231	9	6	0.71	18	Scattered_Clounds	0	0	Autumn
16270	11/17/2016 8:00	4532	9	6	0.71	17	Clear	0	0	Autumn
16271	11/17/2016 9:00	2108	10	7.5	0.67	19.5	Scattered_Clounds	0	0	Autumn
16272	11/17/2016 10:00	1018	10	8	0.71	18	Broken_Clound	0	0	Autumn
16273	11/17/2016 11:00	907	11.5	11.5	0.745	27	Broken_Clound	0	0	Autumn
16274	11/17/2016 12:00	1139	12.5	12.5	0.695	25	Broken_Clound	0	0	Autumn
16275	11/17/2016 13:00	1092	13.5	13.5	0.63	30.5	Broken_Clound	0	0	Autumn
16276	11/17/2016 14:00	930	13	13	0.67	37	Broken_Clound	0	0	Autumn
16277	11/17/2016 15:00	1113	12	12	0.65	31.5	Scattered_Clounds	0	0	Autumn
16278	11/17/2016 16:00	1420	11	8.5	0.67	39	Rain	0	0	Autumn
16279	11/17/2016 17:00	2651	10	6	0.67	33	Rain	0	0	Autumn
16280	11/17/2016 18:00	2761	10	7	0.67	27	Broken_Clound	0	0	Autumn
16281	11/17/2016 19:00	1637	10	7.5	0.67	21.5	Scattered_Clounds	0	0	Autumn
16282	11/17/2016 20:00	960	9.5	6.5	0.64	24	Scattered_Clounds	0	0	Autumn
16283	11/17/2016 21:00	710	9	6.5	0.66	15	Scattered_Clounds	0	0	Autumn
16284	11/17/2016 22:00	591	9	6	0.66	18.5	Clear	0	0	Autumn
16285	11/17/2016 23:00	439	9	6	0.66	18	Clear	0	0	Autumn
16286	11/18/2016 0:00	206	8	4.5	0.71	23.5	Scattered_Clounds	0	0	Autumn
16287	11/18/2016 1:00	112	7	2.5	0.735	29.5	Rain	0	0	Autumn
16288	11/18/2016 2:00	82	6	2	0.785	23	Clear	0	0	Autumn
16289	11/18/2016 3:00	62	6	2	0.76	23	Clear	0	0	Autumn
16290	11/18/2016 4:00	40	5.5	1.5	0.785	23	Clear	0	0	Autumn
16291	11/18/2016 5:00	117	5	1.5	0.81	18	Clear	0	0	Autumn
16292	11/18/2016 6:00	567	5	0	0.76	26	Clear	0	0	Autumn
16293	11/18/2016 7:00	1935	5	1	0.76	24	Clear	0	0	Autumn
16294	11/18/2016 8:00	3927	5	0.5	0.76	24	Clear	0	0	Autumn
16295	11/18/2016 9:00	2184	6.5	3	0.735	22	Scattered_Clounds	0	0	Autumn
16296	11/18/2016 10:00	1089	7	4	0.66	19	Scattered_Clounds	0	0	Autumn
